titleid,rating,rate_number
tt0114367,6.4,23662
tt0114369,8.6,1322231
tt0114388,7.6,94155
tt0114436,4.8,58377
tt0114437,6.1,3752
tt0114478,7.4,31674
tt0114496,5.7,12089
tt0114508,5.8,70379
tt0114558,7.2,63429
tt0114563,7.3,7530
tt0114576,5.8,30397
tt0114594,7.1,21115
tt0114608,6.7,19812
tt0114609,6.3,6172
tt0114614,5.3,28639
tt0114660,6.8,24946
tt0114671,7.6,9557
tt0114681,6.8,40894
tt0114682,6.6,26266
tt0114694,7.1,71930
tt0114702,6.6,12527
tt0114709,8.3,819768
tt0114720,6,24078
tt0114728,7.9,3138
tt0114732,7.2,5610
tt0114733,6.1,5156
tt0114745,7.1,5192
tt0114746,8,546792
tt0114753,6.2,3093
tt0114781,5.5,41660
tt0114787,8.1,51629
tt0114808,7.4,4535
tt0114814,8.5,925818
tt0114825,4.5,20259
tt0114852,5.6,26934
tt0114857,5.6,26595
tt0114863,7.6,5684
tt0114885,5.9,8904
tt0114887,6.7,29760
tt0114898,6.2,169873
tt0114906,7.4,30324
tt0114916,6.5,6255
tt0114924,6.7,85558
tt0114928,5.3,4448
tt0114938,5.9,6017
tt0114996,8,5704
tt0115005,7.5,3004
tt0115012,7.1,4870
tt0115033,7.1,3325
tt0115082,7.7,44100
tt0115083,5.2,23152
tt0115088,6.3,4625
tt0115108,8.1,6975
tt0115147,8.4,42993
tt0115157,7.9,39774
tt0115163,7.5,10690
tt0115167,7.1,59308
tt0115195,6.9,5995
tt0115200,7.6,28327
tt0115227,6,3505
tt0115231,7.8,13234
tt0115243,7.3,6909
tt0115270,8,9277
tt0115285,6.8,5949
tt0115286,7.8,4964
tt0115320,7.5,14108
tt0115322,7.2,3251
tt0115341,6.6,31601
tt0115355,7.8,4821
tt0115369,7.3,24915
tt0115378,8.1,12520
tt0115392,5.8,3930
tt0115433,5.7,94500
tt0115438,6.5,17570
tt0115472,5.2,4929
tt0115487,6.8,4143
tt0115491,6.4,30666
tt0115493,5.7,4881
tt0115495,6.1,7328
tt0115509,5.5,5154
tt0115530,5.8,3254
tt0115561,7.5,12994
tt0115571,6.3,30067
tt0115580,6.1,7120
tt0115610,5.8,5297
tt0115632,6.9,18478
tt0115633,7.4,3917
tt0115639,7.1,30085
tt0115640,7.5,21581
tt0115641,6.8,49022
tt0115644,6.1,7591
tt0115645,6.1,7790
tt0115650,7.3,3761
tt0115658,7.2,3192
tt0115676,4.7,4299
tt0115678,7.3,15645
tt0115683,4.4,24835
tt0115685,7.1,74427
tt0115693,6.1,10596
tt0115697,6.3,34558
tt0115710,6,8760
tt0115725,5.4,5877
tt0115734,7,65239
tt0115736,7.3,47820
tt0115738,7.3,5086
tt0115742,4.9,3318
tt0115744,7.1,17669
tt0115751,7.9,58327
tt0115759,6,86827
tt0115781,6.5,7408
tt0115783,5.8,33493
tt0115798,6.1,143769
tt0115813,5.9,3512
tt0115819,7.1,11282
tt0115836,5,4223
tt0115851,5.3,9240
tt0115856,6.8,3090
tt0115857,5.7,45941
tt0115862,6,12049
tt0115885,4.2,4037
tt0115899,6.8,3100
tt0115906,7,6865
tt0115907,6.2,18639
tt0115940,7.6,5630
tt0115956,6.6,47547
tt0115963,6.3,70091
tt0115964,6.4,48542
tt0115986,4.7,18282
tt0115988,6.8,33575
tt0115994,5.9,4699
tt0116000,5.4,23003
tt0116014,7,3221
tt0116033,4.8,3298
tt0116040,5.9,62446
tt0116041,6.8,3758
tt0116059,5.5,3495
tt0116075,5.3,7668
tt0116095,5.4,12639
tt0116118,6.4,8419
tt0116126,6.6,45256
tt0116130,6.1,19879
tt0116136,6.5,87407
tt0116147,6.8,5034
tt0116151,5.3,11262
tt0116163,6.6,3373
tt0116168,5.2,8900
tt0116191,6.6,33476
tt0116209,7.4,168361
tt0116213,6.1,98398
tt0116225,5.7,65458
tt0116231,8.3,57126
tt0116240,5.9,3946
tt0116242,6.7,33883
tt0116247,5.6,3010
tt0116250,6.3,32528
tt0116253,6.4,47306
tt0116259,6.2,16219
tt0116260,6.2,12267
tt0116275,7,3050
tt0116277,5.9,44042
tt0116282,8.1,572641
tt0116287,6.2,37806
tt0116289,5.4,10123
tt0116308,7.2,5393
tt0116311,5.2,9519
tt0116313,6.4,39418
tt0116320,5.4,8105
tt0116322,5.2,9546
tt0116324,6.7,16893
tt0116329,6.8,22343
tt0116344,7.5,5524
tt0116353,6.2,8119
tt0116361,6.8,25035
tt0116365,7.1,77952
tt0116367,7.2,268678
tt0116378,6.6,7844
tt0116404,6.7,4672
tt0116409,6.8,53332
tt0116410,6.7,9622
tt0116414,5.1,5586
tt0116421,5.4,17871
tt0116422,5.5,3237
tt0116426,7.3,7672
tt0116441,7.2,5939
tt0116442,6.7,3403
tt0116448,5.4,8099
tt0116477,7.8,34529
tt0116483,7,183690
tt0116493,5.9,9144
tt0116502,6,7060
tt0116506,4.9,3268
tt0116508,5.8,4744
tt0116514,5.2,18026
tt0116531,5.5,12130
tt0116552,5.9,12817
tt0116571,5.8,7559
tt0116581,7.6,8513
tt0116583,6.9,130744
tt0116594,6.6,6109
tt0116606,4.9,3674
tt0116607,7,3797
tt0116621,6,7804
tt0116629,7,502958
tt0116630,8.1,9347
tt0116650,7,4710
tt0116654,4.5,29525
tt0116669,5.8,53386
tt0116671,4.6,7139
tt0116676,5.9,3650
tt0116683,6.7,56870
tt0116684,6.8,8606
tt0116692,7.4,3935
tt0116695,7.3,226349
tt0116704,6.6,17901
tt0116705,5.6,84832
tt0116707,5.4,12011
tt0116722,6.9,9563
tt0116731,5.7,16053
tt0116736,7.1,7215
tt0116743,6,9463
tt0116745,6.4,4086
tt0116752,7.7,6322
tt0116754,7.6,3968
tt0116767,7.5,5068
tt0116768,6.9,7854
tt0116778,6.9,72752
tt0116783,6.4,3396
tt0116790,7.8,13734
tt0116817,5.8,4413
tt0116823,5.6,6423
tt0116827,5.7,3764
tt0116830,6.4,50777
tt0116851,7.6,3139
tt0116852,7.7,3544
tt0116860,8.7,13491
tt0116905,7.4,26490
tt0116908,6.8,68451
tt0116913,7.3,7663
tt0116922,7.6,120932
tt0116996,6.3,199660
tt0116999,6.7,23960
tt0117002,5.8,13435
tt0117008,6.9,114931
tt0117011,5.5,18963
tt0117038,5.7,39030
tt0117039,7.2,27986
tt0117040,7.9,10310
tt0117057,6.6,14197
tt0117060,7.1,365058
tt0117071,6.5,3783
tt0117091,6.9,5416
tt0117093,7.1,4708
tt0117104,6.2,6549
tt0117107,6.3,14974
tt0117108,6.1,28476
tt0117110,7,19581
tt0117119,6.5,13581
tt0117128,7.3,17256
tt0117218,5.6,103353
tt0117247,6.5,41098
tt0117276,6.1,5888
tt0117283,4.9,7469
tt0117293,8.3,14039
tt0117318,7.3,83546
tt0117331,4.9,30886
tt0117333,6.4,71762
tt0117359,7.6,3788
tt0117364,6.2,10208
tt0117372,5.6,10347
tt0117381,7.7,168080
tt0117398,7.8,6606
tt0117407,7.4,31873
tt0117420,5.6,22792
tt0117437,6.1,6417
tt0117438,6.6,112682
tt0117442,7.1,3245
tt0117468,6.2,5373
tt0117477,7.4,6771
tt0117496,5.9,11266
tt0117500,7.4,297134
tt0117509,6.7,198700
tt0117534,6.2,6266
tt0117561,6.9,4926
tt0117571,7.2,266783
tt0117589,8,34314
tt0117603,6.9,12863
tt0117608,5.8,20443
tt0117615,7.7,10089
tt0117628,6,15650
tt0117631,7.7,49113
tt0117653,5.5,3430
tt0117658,6.1,6959
tt0117665,7.6,177581
tt0117666,8,82729
tt0117688,4,3927
tt0117692,4.1,3046
tt0117705,6.4,145178
tt0117718,7,5132
tt0117723,5.4,34508
tt0117731,7.6,111885
tt0117737,6.6,24262
tt0117765,4.5,40617
tt0117768,4.2,6190
tt0117774,6,11125
tt0117781,6.2,3553
tt0117786,6.2,23769
tt0117791,6.4,6571
tt0117797,7.6,3132
tt0117802,7.2,71976
tt0117826,5.4,12479
tt0117880,7.7,7273
tt0117883,7.4,33312
tt0117887,6.9,57739
tt0117891,5.7,3995
tt0117894,5.8,25928
tt0117905,8.1,4315
tt0117909,7.3,3488
tt0117913,7.5,121562
tt0117918,6.3,43654
tt0117924,5.8,4434
tt0117951,8.1,599566
tt0117958,7.1,12840
tt0117965,5.7,5737
tt0117979,6.2,24186
tt0117991,7.2,5382
tt0117998,6.4,164716
tt0118001,5.4,5074
tt0118002,5.3,5178
tt0118015,7.5,4148
tt0118040,6,4606
tt0118055,6.2,12878
tt0118064,6.7,4004
tt0118073,5.7,9472
tt0118111,7.5,25156
tt0118147,8,14024
tt0118158,6.6,20187
tt0118163,7.1,3229
tt0118178,6.7,6603
tt0118254,6.8,28335
tt0118266,8.5,12483
tt0118273,8.6,8890
tt0118276,8.2,120325
tt0118289,6.6,17013
tt0118298,8,21917
tt0118300,6.6,32375
tt0118301,6.1,12996
tt0118303,6.3,27121
tt0118308,7,4933
tt0118360,7.2,30321
tt0118363,8.1,5999
tt0118364,6.8,16410
tt0118375,7.3,42783
tt0118379,7.5,8548
tt0118401,7.7,20562
tt0118414,7,12884
tt0118421,8.7,83114
tt0118437,7.7,7216
tt0118460,6.1,14539
tt0118466,7.4,4088
tt0118475,8.1,6885
tt0118480,8.4,78799
tt0118528,7.9,12398
tt0118531,6.7,20803
tt0118541,5.4,9124
tt0118548,6.7,47177
tt0118556,6.1,22473
tt0118564,7,14085
tt0118566,6.1,3146
tt0118570,5.2,15455
tt0118571,6.5,169915
tt0118583,6.2,215098
tt0118586,6.4,3032
tt0118604,5.1,22020
tt0118607,7.3,67009
tt0118615,4.8,89138
tt0118617,7.1,104646
tt0118623,6.4,5252
tt0118632,7.2,12782
tt0118636,6.7,33662
tt0118643,5.8,6728
tt0118647,6.9,8424
tt0118655,7,210237
tt0118663,4.6,4663
tt0118689,6.5,91243
tt0118691,5.4,8004
tt0118692,6.1,8217
tt0118694,8.1,109208
tt0118698,7.2,7318
tt0118708,5.5,36233
tt0118715,8.1,677119
tt0118736,6.7,6484
tt0118744,5.5,9185
tt0118747,4.9,30137
tt0118749,7.9,223383
tt0118750,5.4,7808
tt0118751,7.9,12463
tt0118755,5.8,18912
tt0118756,6.9,3121
tt0118760,7,17582
tt0118767,8,14790
tt0118768,6.3,8767
tt0118771,6.9,45217
tt0118789,7.5,43593
tt0118798,6.8,23910
tt0118799,8.6,568338
tt0118804,7.1,8753
tt0118818,7.1,4737
tt0118819,7.4,26445
tt0118824,4.5,3321
tt0118826,7.7,14039
tt0118829,6.9,6620
tt0118842,7.2,126844
tt0118843,8.1,47773
tt0118845,7.8,19874
tt0118849,8.3,56035
tt0118851,6.3,3003
tt0118852,7.2,3585
tt0118859,6.1,5472
tt0118863,6.6,10230
tt0118866,6.5,4389
tt0118880,6.9,261404
tt0118883,6.7,88813
tt0118884,7.4,239445
tt0118887,6.9,80804
tt0118892,7.2,15147
tt0118900,6.5,7437
tt0118926,6.9,6124
tt0118928,5.9,75628
tt0118929,7.6,179427
tt0118930,5.5,3174
tt0118954,7.4,40285
tt0118956,6.1,31403
tt0118966,6.1,15209
tt0118971,7.5,307584
tt0118972,6.2,54734
tt0118976,6.2,3306
tt0118983,7,19281
tt0118984,7.3,5283
tt0118996,6.6,16041
tt0118998,5.4,87093
tt0119004,5.8,3840
tt0119008,7.7,258673
tt0119013,4.8,29671
tt0119038,7.7,34943
tt0119051,6.9,64397
tt0119053,5.9,14872
tt0119062,5.6,4496
tt0119079,6.9,7159
tt0119080,7.3,7966
tt0119081,6.7,146305
tt0119086,5.4,12184
tt0119092,6.7,4066
tt0119094,7.3,331399
tt0119095,6.4,5266
tt0119099,7,69863
tt0119107,7.2,3444
tt0119109,5.2,13952
tt0119114,6.7,9561
tt0119115,6.4,22105
tt0119116,7.7,410094
tt0119123,5.1,15858
tt0119125,7.2,3905
tt0119137,5.3,79520
tt0119141,6,30893
tt0119142,5.8,9524
tt0119152,4.7,8734
tt0119164,7.2,94002
tt0119167,7.6,58186
tt0119173,5.9,69798
tt0119174,7.8,320886
tt0119177,7.8,265175
tt0119190,5.4,66665
tt0119194,7.7,4873
tt0119196,5.7,10132
tt0119210,6.4,11661
tt0119214,4.8,8937
tt0119215,5.7,24335
tt0119217,8.3,786932
tt0119219,5.6,3441
tt0119223,6.9,48907
tt0119225,6.9,13907
tt0119227,6.2,9407
tt0119229,7.3,83572
tt0119237,6.7,29827
tt0119239,7.3,4169
tt0119248,6.8,5860
tt0119249,5.9,3912
tt0119250,7.8,25381
tt0119256,7.2,36979
tt0119273,5.4,7350
tt0119280,7.2,12667
tt0119282,7.3,187861
tt0119303,4.4,96640
tt0119304,5.1,7779
tt0119305,5.8,4370
tt0119310,4.9,11891
tt0119311,6.3,9999
tt0119313,6,22952
tt0119314,6.6,37123
tt0119324,6.6,7338
tt0119326,5.3,8480
tt0119336,5.9,9562
tt0119345,5.7,125796
tt0119349,7.4,51452
tt0119360,6.4,36709
tt0119361,7.2,12633
tt0119365,6.6,3059
tt0119375,7.3,12204
tt0119381,6.4,10830
tt0119385,8.5,4084
tt0119395,6.4,100932
tt0119396,7.5,293078
tt0119428,6,4677
tt0119432,5.2,21508
tt0119448,7.7,10031
tt0119468,6.6,60030
tt0119471,5.7,3309
tt0119472,8,25543
tt0119484,4.9,7402
tt0119485,7,24564
tt0119488,8.2,501848
tt0119506,7.5,7192
tt0119509,5.1,3782
tt0119517,6.3,7508
tt0119527,6.7,5731
tt0119528,6.9,264679
tt0119535,6.4,33194
tt0119558,6.9,48014
tt0119567,6.6,352915
tt0119572,7.5,3517
tt0119574,6.9,3702
tt0119577,6.5,3179
tt0119578,7,3185
tt0119590,7.6,8136
tt0119592,6.3,18405
tt0119594,6.2,9571
tt0119626,7.6,3649
tt0119630,5.2,3262
tt0119632,6.5,5245
tt0119640,4.6,6125
tt0119642,5.6,4028
tt0119643,7.2,198932
tt0119654,7.3,486510
tt0119664,5.5,24285
tt0119665,6.4,3041
tt0119668,6.6,35340
tt0119670,7.3,11837
tt0119675,5.9,43501
tt0119683,7.5,36363
tt0119695,6.2,26321
tt0119698,8.4,302815
tt0119709,5.6,5409
tt0119711,7.4,3460
tt0119715,6.4,48346
tt0119718,4,13602
tt0119723,6.7,3340
tt0119731,6.1,27030
tt0119734,6.4,4582
tt0119738,6.3,119939
tt0119778,6.6,4518
tt0119783,6.6,5968
tt0119784,6,8879
tt0119791,6.2,18143
tt0119792,7.3,8065
tt0119794,6.1,5958
tt0119807,6.7,41852
tt0119809,6.5,7788
tt0119815,7.4,4259
tt0119822,7.7,258769
tt0119828,7.3,3726
tt0119832,5.8,6284
tt0119843,6.6,6251
tt0119848,6.1,7452
tt0119859,6.8,4845
tt0119861,7,12845
tt0119863,6.2,3200
tt0119874,5.9,51730
tt0119879,6.3,7484
tt0119887,5,7592
tt0119889,4.2,4919
tt0119891,5.5,18702
tt0119892,6.4,3418
tt0119896,5.5,18033
tt0119905,5.8,5918
tt0119906,5.6,7019
tt0119908,4.8,3730
tt0119918,7.1,4669
tt0119925,6.1,65340
tt0119934,7.2,6349
tt0119937,6.8,6597
tt0119942,6.6,26339
tt0119951,6.9,32536
tt0119978,7.2,57160
tt0119987,6,3717
tt0119994,6.3,15332
tt0120004,5.8,22995
tt0120008,6.2,25907
tt0120029,5.9,8634
tt0120032,6.2,39630
tt0120034,7.2,3111
tt0120036,7.2,7009
tt0120053,6.2,59059
tt0120070,7.3,9820
tt0120082,6.2,147336
tt0120094,6.7,22799
tt0120102,7.1,115417
tt0120107,4.9,4223
tt0120112,5.9,7738
tt0120122,6.6,7163
tt0120125,7.8,10861
tt0120131,6.5,56632
tt0120133,5.4,4930
tt0120142,5.7,5155
tt0120148,6.7,60126
tt0120152,6.4,13067
tt0120157,6,49628
tt0120169,7,6440
tt0120176,7.2,20835
tt0120177,5.3,61011
tt0120184,6.1,94930
tt0120188,7.1,154189
tt0120199,5.3,6264
tt0120201,7.2,254251
tt0120202,6.7,19708
tt0120238,6.8,8378
tt0120241,7,24781
tt0120254,5.8,3274
tt0120255,7.5,30385
tt0120263,7.6,16119
tt0120265,7.7,19676
tt0120317,4.7,3802
tt0120318,6.2,3360
tt0120321,7.1,9200
tt0120323,6.1,4854
tt0120324,7.5,59303
tt0120338,7.8,977535
tt0120347,6.5,170999
tt0120363,7.9,488803
tt0120370,6.9,4667
tt0120373,5.8,5759
tt0120376,5.7,5381
tt0120382,8.1,858389
tt0120383,6.3,4520
tt0120390,4.9,10137
tt0120394,6.8,5338
tt0120399,6.8,47100
tt0120402,7,6517
tt0120408,7.4,5158
tt0120434,6,41138
tt0120449,7.4,7048
tt0120458,5,25073
tt0120461,5.5,68596
tt0120467,5.3,3846
tt0120471,6.3,3704
tt0120472,7.9,3033
tt0120481,6.7,3034
tt0120483,6.7,28421
tt0120484,6.1,140272
tt0120490,6.8,6611
tt0120510,5.9,3690
tt0120512,6.3,6454
tt0120514,6.9,13951
tt0120520,7.1,9953
tt0120521,7,3126
tt0120522,7.2,4196
tt0120524,5.8,18351
tt0120530,6.4,3283
tt0120533,6.3,23050
tt0120536,6.9,3177
tt0120540,6.8,11807
tt0120570,8.6,10135
tt0120576,5.8,5497
tt0120577,5.9,30471
tt0120586,8.5,970336
tt0120587,6.5,140709
tt0120591,6.7,376541
tt0120594,5.9,3198
tt0120595,5.7,29958
tt0120596,5,16091
tt0120601,7.7,292474
tt0120603,6,6776
tt0120604,4.1,10715
tt0120609,6.1,27431
tt0120610,5.4,8019
tt0120611,7.1,231251
tt0120613,6.6,7618
tt0120616,7,371783
tt0120617,6.8,3627
tt0120618,4.6,7392
tt0120620,6.5,20846
tt0120623,7.2,251306
tt0120630,7,166912
tt0120631,7,65781
tt0120632,6.7,108367
tt0120633,6.6,26153
tt0120643,6.3,3278
tt0120646,6.4,12221
tt0120647,6.2,153534
tt0120654,6.4,22616
tt0120655,7.3,200606
tt0120657,6.6,111794
tt0120660,7.3,216668
tt0120661,7,3044
tt0120662,5.1,14127
tt0120663,7.4,278043
tt0120667,5.7,300599
tt0120669,7.6,245885
tt0120670,4.7,3520
tt0120679,7.4,75802
tt0120681,6.8,140943
tt0120683,5.2,5110
tt0120684,7.4,27826
tt0120685,5.4,174508
tt0120686,6.8,56872
tt0120689,8.6,1045674
tt0120692,6.7,6294
tt0120693,6.7,55258
tt0120694,5.7,62252
tt0120695,4.8,10453
tt0120696,5.9,30760
tt0120699,6.2,3968
tt0120701,4.9,18328
tt0120703,5.7,6447
tt0120706,7.3,7665
tt0120710,5.5,11879
tt0120711,7.7,6958
tt0120714,7.1,6264
tt0120716,6.6,14391
tt0120722,6.5,4410
tt0120723,5.6,4666
tt0120724,4.9,13207
tt0120725,5,5041
tt0120728,6.7,11509
tt0120731,8.1,53658
tt0120735,8.2,501352
tt0120737,8.8,1543877
tt0120738,5.2,67036
tt0120741,5.6,14002
tt0120742,4.6,6774
tt0120744,6.5,148560
tt0120746,6.7,158980
tt0120747,6.4,4200
tt0120749,6.1,63607
tt0120751,5.6,26302
tt0120753,5.9,20112
tt0120755,6.1,295947
tt0120756,6.4,3508
tt0120757,4.3,8419
tt0120762,7.6,229435
tt0120764,5,12212
tt0120765,5,6374
tt0120768,7.3,123708
tt0120769,6.1,9885
tt0120770,6.3,54004
tt0120772,6,17848
tt0120773,6.5,8645
tt0120776,7,10770
tt0120777,6.4,19488
tt0120780,7,80831
tt0120782,6.1,7305
tt0120783,6.5,110826
tt0120784,7.1,126035
tt0120786,4.2,11234
tt0120787,6.5,74502
tt0120788,6.3,6653
tt0120789,7.5,116004
tt0120791,6.3,67391
tt0120794,7.1,110266
tt0120797,6,27249
tt0120800,6.3,13709
tt0120801,7,5459
tt0120802,7.6,30345
tt0120804,6.7,235072
tt0120812,7,224300
tt0120813,5.9,3065
tt0120815,8.6,1139597
tt0120820,6.1,13465
tt0120823,6.5,4746
tt0120824,6.7,31041
tt0120828,5.8,69309
tt0120831,6.6,11265
tt0120832,6,72427
tt0120834,6.7,13261
tt0120836,5,6069
tt0120841,4.4,26042
tt0120844,6.4,66259
tt0120855,7.3,187555
tt0120857,6.9,10482
tt0120860,4.1,14553
tt0120863,7.6,162752
tt0120866,7.1,19023
tt0120868,6.9,10891
tt0120873,6.5,90397
tt0120877,6.2,49732
tt0120879,7,32160
tt0120882,6.1,9899
tt0120885,7.2,75336
tt0120888,6.8,126931
tt0120889,7,97042
tt0120890,6.5,102372
tt0120891,4.9,146183
tt0120894,6.2,5502
tt0120901,6.2,21878
tt0120902,7,96795
tt0120903,7.4,545208
tt0120906,6.9,13395
tt0120907,6.8,88867
tt0120910,7.2,32748
tt0120912,6.2,321987
tt0120913,6.6,56881
tt0120915,6.5,666839
tt0120917,7.3,165407
tt0121164,7.3,227381
tt0121210,7.9,6049
tt0121220,8.7,60365
tt0121403,8.4,3934
tt0121765,6.6,586782
tt0121766,7.5,653164
tt0121804,7,4774
tt0121955,8.7,308527
tt0122082,7.7,7083
tt0122136,7.7,5368
tt0122143,5.4,4442
tt0122151,6.6,145612
tt0122264,7.6,3069
tt0122356,8.7,3225
tt0122365,7.5,5260
tt0122459,6.9,18718
tt0122515,6.4,6788
tt0122529,7.3,6618
tt0122541,6.8,14575
tt0122690,7.3,163442
tt0122718,6.2,87501
tt0122933,6.7,139540
tt0123034,5.9,4231
tt0123092,7,3400
tt0123209,6.5,11475
tt0123324,6.4,3432
tt0123755,7.2,196698
tt0123816,6.2,3626
tt0123865,7,38663
tt0123948,7.4,9042
tt0123950,6,3738
tt0123964,6.8,41921
tt0123987,5.9,6285
tt0124014,5.3,3305
tt0124102,5.1,6332
tt0124179,5.5,6613
tt0124198,6.4,43387
tt0124207,7.7,4589
tt0124288,7.9,4861
tt0124295,7,7532
tt0124298,6.6,56409
tt0124315,7.4,89176
tt0124595,6.9,13078
tt0124718,6.9,41751
tt0124770,7.6,3427
tt0124819,6.1,33161
tt0124879,6.8,19933
tt0124901,7.2,16295
tt0125022,6.2,49245
tt0125439,7.1,250782
tt0125454,6.5,13594
tt0125659,7.8,60415
tt0125664,7.4,118155
tt0125678,5.5,3281
tt0125879,6.2,3729
tt0125971,6.4,8272
tt0126029,7.8,574513
tt0126158,7.5,14998
tt0126170,7.9,20476
tt0126171,6.7,4575
tt0126173,8.4,3569
tt0126234,6.6,5296
tt0126250,6.8,12083
tt0126388,5.4,21545
tt0126604,6.3,12846
tt0126765,7.3,6225
tt0126810,6.6,3125
tt0126816,4.8,3670
tt0126859,5.4,3027
tt0126871,6.8,5654
tt0126886,7.2,84333
tt0126916,6.6,29989
tt0127311,7.8,7783
tt0127349,6.5,6504
tt0127357,6.8,34445
tt0127536,7.4,87044
tt0127626,7.6,5099
tt0127722,6.5,7972
tt0127723,6.5,42614
tt0128133,7.1,3052
tt0128239,6,3235
tt0128278,6.6,30491
tt0128332,8.3,12995
tt0128378,7,3899
tt0128442,7.3,135561
tt0128445,7.7,159508
tt0128853,6.6,180580
tt0128996,6.5,5519
tt0129167,8,160466
tt0129280,5.5,12275
tt0129290,6.8,97358
tt0129332,7,34800
tt0129387,7.1,277988
tt0129686,8.2,4856
tt0129690,8.5,17115
tt0129711,8.1,5730
tt0129868,4.4,3787
tt0129871,5.3,10402
tt0130018,4.7,65016
tt0130121,5.8,33274
tt0130236,4.6,5924
tt0130414,7.1,19612
tt0130417,7.8,6843
tt0130444,7.2,5829
tt0130623,6.5,48877
tt0130827,7.7,180950
tt0131179,8.4,9727
tt0131325,6.4,63366
tt0131369,6.1,40021
tt0131409,7.9,21039
tt0131566,6.4,8897
tt0131613,7.9,28455
tt0131620,6.2,3121
tt0131636,8.4,4919
tt0131646,4.3,15760
tt0131664,7.2,12530
tt0131704,4.1,18554
tt0131857,6.5,54386
tt0132245,4.6,37936
tt0132347,6.1,59476
tt0132477,7.8,76765
tt0132512,6,12562
tt0132910,4.9,10329
tt0133024,6.9,9189
tt0133046,5.3,19035
tt0133093,8.7,1548647
tt0133122,5,4066
tt0133152,5.7,203476
tt0133189,7.5,24732
tt0133240,7.2,92935
tt0133295,6.7,3219
tt0133363,7.7,17279
tt0133385,5.9,36974
tt0133412,6.1,6904
tt0133643,5.8,4227
tt0133751,6.5,104990
tt0133906,7.3,3288
tt0133952,6.4,65420
tt0133985,6.4,7178
tt0134033,6.4,9333
tt0134067,5.9,17008
tt0134084,5.5,116616
tt0134119,7.4,165266
tt0134154,6.7,12373
tt0134247,6.7,9750
tt0134269,4.1,4043
tt0134273,6.5,117389
tt0134618,6.7,24573
tt0134619,5.6,19831
tt0134630,6.1,8876
tt0134648,9.3,3200
tt0134847,7.1,216390
tt0134983,4.9,16489
tt0135007,7.6,7096
tt0135024,5.3,3237
tt0135659,7.4,18785
tt0135706,7.1,6225
tt0135790,7.6,8987
tt0136244,6.1,6092
tt0136352,6.2,7654
tt0136658,6.8,3475
tt0137330,7.4,14949
tt0137338,6,14192
tt0137363,7.2,77517
tt0137386,6.6,3531
tt0137390,8,4612
tt0137439,7.5,3946
tt0137494,6.3,101781
tt0137523,8.8,1719248
tt0138097,7.1,203840
tt0138304,5.4,51048
tt0138414,6.7,5401
tt0138487,6.5,3838
tt0138510,6.2,37678
tt0138524,6.2,86417
tt0138541,6.2,3448
tt0138563,6.1,6660
tt0138703,5.7,6159
tt0138704,7.4,162336
tt0138749,6.9,77078
tt0138919,7.8,3639
tt0138946,6.4,18748
tt0138956,8,3696
tt0138967,6.6,9106
tt0139134,6.8,171210
tt0139151,5.2,8387
tt0139239,7.2,64784
tt0139362,6.6,9418
tt0139414,5.7,51554
tt0139462,6.2,33876
tt0139654,7.7,362961
tt0139668,6.6,30014
tt0139699,6.5,39791
tt0139774,6.9,21825
tt0139809,7.1,62798
tt0139876,8.2,7738
tt0140352,7.8,151705
tt0140377,8.5,3256
tt0140379,6.4,23498
tt0140397,6.8,8603
tt0140796,4.5,5065
tt0140825,7.6,3095
tt0140883,5.3,6090
tt0140888,7.9,33248
tt0141098,5.4,30765
tt0141105,6.8,3051
tt0141109,5.3,30483
tt0141369,4.1,42762
tt0141842,9.2,263092
tt0141907,4.4,4514
tt0141926,6.6,73381
tt0141974,7.3,9157
tt0142032,7.1,17011
tt0142074,6.4,3059
tt0142181,7.5,4272
tt0142192,6.1,16833
tt0142201,6.2,6448
tt0142233,7,6252
tt0142234,6,3982
tt0142235,7,5630
tt0142236,7.7,8727
tt0142237,7.1,6004
tt0142238,7.2,4769
tt0142239,6.6,4125
tt0142240,6.8,5246
tt0142241,7.1,5585
tt0142242,7.5,8812
tt0142243,7.5,7103
tt0142244,6.7,4649
tt0142245,7.9,4389
tt0142247,7.9,4450
tt0142342,6.4,188165
tt0142371,7.3,5862
tt0142688,6.7,155743
tt0142804,6.1,8447
tt0143127,7.2,12229
tt0143145,6.4,178432
tt0143334,7,3432
tt0143348,7.6,3411
tt0143428,7.6,3186
tt0143808,4.9,12606
tt0144084,7.6,443043
tt0144117,7.8,219033
tt0144120,5.4,49328
tt0144142,5.1,3545
tt0144168,6.1,17786
tt0144201,7.6,12576
tt0144214,6.3,49871
tt0144528,4.4,46186
tt0144550,7.3,3346
tt0144640,6,17732
tt0144715,5.9,13358
tt0144814,4.7,14798
tt0144964,4.6,18586
tt0145046,8,5367
tt0145487,7.3,651847
tt0145503,7.5,12447
tt0145531,6.2,61557
tt0145547,7.1,9583
tt0145628,7.1,8475
tt0145653,7.3,19316
tt0145660,6.6,206751
tt0145681,6.7,144530
tt0145734,7,18019
tt0145893,5.3,12752
tt0145937,6.6,5025
tt0146247,6.7,4144
tt0146309,7.3,51410
tt0146316,5.8,188484
tt0146336,5.5,56319
tt0146455,7.2,4981
tt0146675,5.8,101509
tt0146838,6.9,107528
tt0146882,7.5,160148
tt0146984,6.7,51278
tt0147004,6.9,15235
tt0147612,7.7,63357
tt0147746,8.1,22281
